Id,Class
730,"1 Pound,British Pound,united_kingdom"
731,"1 Pound,British Pound,united_kingdom"
732,"1 Pound,British Pound,united_kingdom"
733,"1 Pound,British Pound,united_kingdom"
734,"1 Pound,British Pound,united_kingdom"
735,"1 Pound,British Pound,united_kingdom"
736,"1 Pound,British Pound,united_kingdom"
737,"1 Pound,British Pound,united_kingdom"
738,"1 Pound,British Pound,united_kingdom"
739,"1 Pound,British Pound,united_kingdom"
740,"1 Pound,British Pound,united_kingdom"
741,"1 Pound,British Pound,united_kingdom"
742,"1 Pound,British Pound,united_kingdom"
743,"1 Pound,British Pound,united_kingdom"
744,"1 Pound,British Pound,united_kingdom"
745,"1 Pound,British Pound,united_kingdom"
746,"1 Pound,British Pound,united_kingdom"
747,"1 Pound,British Pound,united_kingdom"
748,"1 Pound,British Pound,united_kingdom"
749,"1 Pound,British Pound,united_kingdom"
750,"1 Pound,British Pound,united_kingdom"
751,"1 Pound,British Pound,united_kingdom"
752,"1 Pound,British Pound,united_kingdom"
753,"1 Pound,British Pound,united_kingdom"
754,"1 Pound,British Pound,united_kingdom"
755,"1 Pound,British Pound,united_kingdom"
756,"1 Pound,British Pound,united_kingdom"
757,"1 Pound,British Pound,united_kingdom"
758,"1 Pound,British Pound,united_kingdom"
759,"1 Pound,British Pound,united_kingdom"
760,"1 Pound,British Pound,united_kingdom"
761,"1 Pound,British Pound,united_kingdom"
762,"1 Pound,British Pound,united_kingdom"
763,"1 Pound,British Pound,united_kingdom"
764,"1 Pound,British Pound,united_kingdom"
765,"1 Pound,British Pound,united_kingdom"
766,"1 Pound,British Pound,united_kingdom"
767,"1 Pound,British Pound,united_kingdom"
768,"1 Pound,British Pound,united_kingdom"
769,"1 Pound,British Pound,united_kingdom"
770,"1 Pound,British Pound,united_kingdom"
771,"1 Pound,British Pound,united_kingdom"
778,"2 Pounds,British Pound,united_kingdom"
779,"2 Pounds,British Pound,united_kingdom"
780,"2 Pounds,British Pound,united_kingdom"
781,"2 Pounds,British Pound,united_kingdom"
782,"2 Pounds,British Pound,united_kingdom"
783,"2 Pounds,British Pound,united_kingdom"
784,"2 Pounds,British Pound,united_kingdom"
785,"2 Pounds,British Pound,united_kingdom"
786,"2 Pounds,British Pound,united_kingdom"
787,"2 Pounds,British Pound,united_kingdom"
788,"2 Pounds,British Pound,united_kingdom"
789,"2 Pounds,British Pound,united_kingdom"
790,"2 Pounds,British Pound,united_kingdom"
791,"2 Pounds,British Pound,united_kingdom"
792,"2 Pounds,British Pound,united_kingdom"
793,"2 Pounds,British Pound,united_kingdom"
794,"2 Pounds,British Pound,united_kingdom"
795,"2 Pounds,British Pound,united_kingdom"
796,"2 Pounds,British Pound,united_kingdom"
797,"2 Pounds,British Pound,united_kingdom"
798,"2 Pounds,British Pound,united_kingdom"
799,"2 Pounds,British Pound,united_kingdom"
800,"2 Pounds,British Pound,united_kingdom"
801,"2 Pounds,British Pound,united_kingdom"
802,"2 Pounds,British Pound,united_kingdom"
803,"2 Pounds,British Pound,united_kingdom"
804,"2 Pounds,British Pound,united_kingdom"
805,"2 Pounds,British Pound,united_kingdom"
806,"2 Pounds,British Pound,united_kingdom"
807,"2 Pounds,British Pound,united_kingdom"
808,"2 Pounds,British Pound,united_kingdom"
809,"2 Pounds,British Pound,united_kingdom"
810,"2 Pounds,British Pound,united_kingdom"
811,"2 Pounds,British Pound,united_kingdom"
812,"2 Pounds,British Pound,united_kingdom"
813,"2 Pounds,British Pound,united_kingdom"
814,"2 Pounds,British Pound,united_kingdom"
815,"2 Pounds,British Pound,united_kingdom"
816,"2 Pounds,British Pound,united_kingdom"
817,"2 Pounds,British Pound,united_kingdom"
818,"2 Pounds,British Pound,united_kingdom"
819,"2 Pounds,British Pound,united_kingdom"
820,"2 Pounds,British Pound,united_kingdom"
821,"2 Pounds,British Pound,united_kingdom"
822,"2 Pounds,British Pound,united_kingdom"
823,"2 Pounds,British Pound,united_kingdom"
824,"2 Pounds,British Pound,united_kingdom"
825,"2 Pounds,British Pound,united_kingdom"
826,"2 Pounds,British Pound,united_kingdom"
827,"2 Pounds,British Pound,united_kingdom"
828,"2 Pounds,British Pound,united_kingdom"
829,"2 Pounds,British Pound,united_kingdom"
830,"2 Pounds,British Pound,united_kingdom"
831,"2 Pounds,British Pound,united_kingdom"
838,"1 Cent,Canadian Dollar,canada"
839,"1 Cent,Canadian Dollar,canada"
840,"1 Cent,Canadian Dollar,canada"
841,"1 Cent,Canadian Dollar,canada"
842,"1 Cent,Canadian Dollar,canada"
843,"1 Cent,Canadian Dollar,canada"
844,"1 Cent,Canadian Dollar,canada"
845,"1 Cent,Canadian Dollar,canada"
846,"1 Cent,Canadian Dollar,canada"
847,"1 Cent,Canadian Dollar,canada"
848,"1 Cent,Canadian Dollar,canada"
849,"1 Cent,Canadian Dollar,canada"
850,"1 Cent,Canadian Dollar,canada"
851,"1 Cent,Canadian Dollar,canada"
852,"1 Cent,Canadian Dollar,canada"
853,"1 Cent,Canadian Dollar,canada"
854,"1 Cent,Canadian Dollar,canada"
855,"1 Cent,Canadian Dollar,canada"
856,"1 Cent,Canadian Dollar,canada"
857,"1 Cent,Canadian Dollar,canada"
858,"1 Cent,Canadian Dollar,canada"
859,"1 Cent,Canadian Dollar,canada"
860,"1 Cent,Canadian Dollar,canada"
861,"1 Cent,Canadian Dollar,canada"
862,"1 Cent,Canadian Dollar,canada"
863,"1 Cent,Canadian Dollar,canada"
864,"1 Cent,Canadian Dollar,canada"
865,"1 Cent,Canadian Dollar,canada"
866,"1 Cent,Canadian Dollar,canada"
867,"1 Cent,Canadian Dollar,canada"
868,"1 Cent,Canadian Dollar,canada"
869,"1 Cent,Canadian Dollar,canada"
870,"1 Cent,Canadian Dollar,canada"
871,"1 Cent,Canadian Dollar,canada"
872,"1 Cent,Canadian Dollar,canada"
873,"1 Cent,Canadian Dollar,canada"
874,"1 Cent,Canadian Dollar,canada"
875,"1 Cent,Canadian Dollar,canada"
876,"1 Cent,Canadian Dollar,canada"
877,"1 Cent,Canadian Dollar,canada"
878,"1 Cent,Canadian Dollar,canada"
879,"1 Cent,Canadian Dollar,canada"
880,"1 Cent,Canadian Dollar,canada"
881,"1 Cent,Canadian Dollar,canada"
882,"1 Cent,Canadian Dollar,canada"
883,"1 Cent,Canadian Dollar,canada"
884,"1 Cent,Canadian Dollar,canada"
885,"1 Cent,Canadian Dollar,canada"
886,"1 Cent,Canadian Dollar,canada"
887,"1 Cent,Canadian Dollar,canada"
888,"1 Cent,Canadian Dollar,canada"
889,"1 Cent,Canadian Dollar,canada"
890,"1 Cent,Canadian Dollar,canada"
891,"1 Cent,Canadian Dollar,canada"
898,"5 Cents,Canadian Dollar,canada"
899,"5 Cents,Canadian Dollar,canada"
900,"5 Cents,Canadian Dollar,canada"
901,"5 Cents,Canadian Dollar,canada"
902,"5 Cents,Canadian Dollar,canada"
903,"5 Cents,Canadian Dollar,canada"
904,"5 Cents,Canadian Dollar,canada"
905,"5 Cents,Canadian Dollar,canada"
906,"5 Cents,Canadian Dollar,canada"
907,"5 Cents,Canadian Dollar,canada"
908,"5 Cents,Canadian Dollar,canada"
909,"5 Cents,Canadian Dollar,canada"
910,"5 Cents,Canadian Dollar,canada"
911,"5 Cents,Canadian Dollar,canada"
912,"5 Cents,Canadian Dollar,canada"
913,"5 Cents,Canadian Dollar,canada"
914,"5 Cents,Canadian Dollar,canada"
915,"5 Cents,Canadian Dollar,canada"
916,"5 Cents,Canadian Dollar,canada"
917,"5 Cents,Canadian Dollar,canada"
918,"5 Cents,Canadian Dollar,canada"
919,"5 Cents,Canadian Dollar,canada"
920,"5 Cents,Canadian Dollar,canada"
921,"5 Cents,Canadian Dollar,canada"
922,"5 Cents,Canadian Dollar,canada"
923,"5 Cents,Canadian Dollar,canada"
924,"5 Cents,Canadian Dollar,canada"
925,"5 Cents,Canadian Dollar,canada"
926,"5 Cents,Canadian Dollar,canada"
927,"5 Cents,Canadian Dollar,canada"
928,"5 Cents,Canadian Dollar,canada"
929,"5 Cents,Canadian Dollar,canada"
930,"5 Cents,Canadian Dollar,canada"
931,"5 Cents,Canadian Dollar,canada"
932,"5 Cents,Canadian Dollar,canada"
933,"5 Cents,Canadian Dollar,canada"
934,"5 Cents,Canadian Dollar,canada"
935,"5 Cents,Canadian Dollar,canada"
936,"5 Cents,Canadian Dollar,canada"
937,"5 Cents,Canadian Dollar,canada"
938,"5 Cents,Canadian Dollar,canada"
939,"5 Cents,Canadian Dollar,canada"
940,"5 Cents,Canadian Dollar,canada"
941,"5 Cents,Canadian Dollar,canada"
942,"5 Cents,Canadian Dollar,canada"
943,"5 Cents,Canadian Dollar,canada"
944,"5 Cents,Canadian Dollar,canada"
945,"5 Cents,Canadian Dollar,canada"
946,"5 Cents,Canadian Dollar,canada"
947,"5 Cents,Canadian Dollar,canada"
948,"5 Cents,Canadian Dollar,canada"
949,"5 Cents,Canadian Dollar,canada"
950,"5 Cents,Canadian Dollar,canada"
951,"5 Cents,Canadian Dollar,canada"
958,"10 Cents,Canadian Dollar,canada"
959,"10 Cents,Canadian Dollar,canada"
960,"10 Cents,Canadian Dollar,canada"
961,"10 Cents,Canadian Dollar,canada"
962,"10 Cents,Canadian Dollar,canada"
963,"10 Cents,Canadian Dollar,canada"
964,"10 Cents,Canadian Dollar,canada"
965,"10 Cents,Canadian Dollar,canada"
966,"10 Cents,Canadian Dollar,canada"
967,"10 Cents,Canadian Dollar,canada"
968,"10 Cents,Canadian Dollar,canada"
969,"10 Cents,Canadian Dollar,canada"
970,"10 Cents,Canadian Dollar,canada"
971,"10 Cents,Canadian Dollar,canada"
972,"10 Cents,Canadian Dollar,canada"
973,"10 Cents,Canadian Dollar,canada"
974,"10 Cents,Canadian Dollar,canada"
975,"10 Cents,Canadian Dollar,canada"
976,"10 Cents,Canadian Dollar,canada"
977,"10 Cents,Canadian Dollar,canada"
978,"10 Cents,Canadian Dollar,canada"
979,"10 Cents,Canadian Dollar,canada"
980,"10 Cents,Canadian Dollar,canada"
981,"10 Cents,Canadian Dollar,canada"
982,"10 Cents,Canadian Dollar,canada"
983,"10 Cents,Canadian Dollar,canada"
984,"10 Cents,Canadian Dollar,canada"
985,"10 Cents,Canadian Dollar,canada"
986,"10 Cents,Canadian Dollar,canada"
987,"10 Cents,Canadian Dollar,canada"
988,"10 Cents,Canadian Dollar,canada"
989,"10 Cents,Canadian Dollar,canada"
990,"10 Cents,Canadian Dollar,canada"
991,"10 Cents,Canadian Dollar,canada"
992,"10 Cents,Canadian Dollar,canada"
993,"10 Cents,Canadian Dollar,canada"
994,"10 Cents,Canadian Dollar,canada"
995,"10 Cents,Canadian Dollar,canada"
996,"10 Cents,Canadian Dollar,canada"
997,"10 Cents,Canadian Dollar,canada"
998,"10 Cents,Canadian Dollar,canada"
999,"10 Cents,Canadian Dollar,canada"
1000,"10 Cents,Canadian Dollar,canada"
1001,"10 Cents,Canadian Dollar,canada"
1002,"10 Cents,Canadian Dollar,canada"
1003,"10 Cents,Canadian Dollar,canada"
1004,"10 Cents,Canadian Dollar,canada"
1005,"10 Cents,Canadian Dollar,canada"
1006,"10 Cents,Canadian Dollar,canada"
1007,"10 Cents,Canadian Dollar,canada"
1008,"10 Cents,Canadian Dollar,canada"
1009,"10 Cents,Canadian Dollar,canada"
1010,"10 Cents,Canadian Dollar,canada"
1011,"10 Cents,Canadian Dollar,canada"
1018,"25 Cents,Canadian Dollar,canada"
1019,"25 Cents,Canadian Dollar,canada"
1020,"25 Cents,Canadian Dollar,canada"
1021,"25 Cents,Canadian Dollar,canada"
1022,"25 Cents,Canadian Dollar,canada"
1023,"25 Cents,Canadian Dollar,canada"
1024,"25 Cents,Canadian Dollar,canada"
1025,"25 Cents,Canadian Dollar,canada"
1026,"25 Cents,Canadian Dollar,canada"
1027,"25 Cents,Canadian Dollar,canada"
1028,"25 Cents,Canadian Dollar,canada"
1029,"25 Cents,Canadian Dollar,canada"
1030,"25 Cents,Canadian Dollar,canada"
1031,"25 Cents,Canadian Dollar,canada"
1032,"25 Cents,Canadian Dollar,canada"
1033,"25 Cents,Canadian Dollar,canada"
1034,"25 Cents,Canadian Dollar,canada"
1035,"25 Cents,Canadian Dollar,canada"
1036,"25 Cents,Canadian Dollar,canada"
1037,"25 Cents,Canadian Dollar,canada"
1038,"25 Cents,Canadian Dollar,canada"
1039,"25 Cents,Canadian Dollar,canada"
1040,"25 Cents,Canadian Dollar,canada"
1041,"25 Cents,Canadian Dollar,canada"
1042,"25 Cents,Canadian Dollar,canada"
1043,"25 Cents,Canadian Dollar,canada"
1044,"25 Cents,Canadian Dollar,canada"
1045,"25 Cents,Canadian Dollar,canada"
1046,"25 Cents,Canadian Dollar,canada"
1047,"25 Cents,Canadian Dollar,canada"
1048,"25 Cents,Canadian Dollar,canada"
1049,"25 Cents,Canadian Dollar,canada"
1050,"25 Cents,Canadian Dollar,canada"
1051,"25 Cents,Canadian Dollar,canada"
1052,"25 Cents,Canadian Dollar,canada"
1053,"25 Cents,Canadian Dollar,canada"
1054,"25 Cents,Canadian Dollar,canada"
1055,"25 Cents,Canadian Dollar,canada"
1056,"25 Cents,Canadian Dollar,canada"
1057,"25 Cents,Canadian Dollar,canada"
1058,"25 Cents,Canadian Dollar,canada"
1059,"25 Cents,Canadian Dollar,canada"
1060,"25 Cents,Canadian Dollar,canada"
1061,"25 Cents,Canadian Dollar,canada"
1062,"25 Cents,Canadian Dollar,canada"
1063,"25 Cents,Canadian Dollar,canada"
1064,"25 Cents,Canadian Dollar,canada"
1065,"25 Cents,Canadian Dollar,canada"
1066,"25 Cents,Canadian Dollar,canada"
1067,"25 Cents,Canadian Dollar,canada"
1068,"25 Cents,Canadian Dollar,canada"
1069,"25 Cents,Canadian Dollar,canada"
1070,"25 Cents,Canadian Dollar,canada"
1071,"25 Cents,Canadian Dollar,canada"
1078,"50 Cents,Canadian Dollar,canada"
1079,"50 Cents,Canadian Dollar,canada"
1080,"50 Cents,Canadian Dollar,canada"
1081,"50 Cents,Canadian Dollar,canada"
1082,"50 Cents,Canadian Dollar,canada"
1083,"50 Cents,Canadian Dollar,canada"
1084,"50 Cents,Canadian Dollar,canada"
1085,"50 Cents,Canadian Dollar,canada"
1086,"50 Cents,Canadian Dollar,canada"
1087,"50 Cents,Canadian Dollar,canada"
1088,"50 Cents,Canadian Dollar,canada"
1089,"50 Cents,Canadian Dollar,canada"
1090,"50 Cents,Canadian Dollar,canada"
1091,"50 Cents,Canadian Dollar,canada"
1092,"50 Cents,Canadian Dollar,canada"
1093,"50 Cents,Canadian Dollar,canada"
1094,"50 Cents,Canadian Dollar,canada"
1095,"50 Cents,Canadian Dollar,canada"
1096,"50 Cents,Canadian Dollar,canada"
1097,"50 Cents,Canadian Dollar,canada"
1098,"50 Cents,Canadian Dollar,canada"
1099,"50 Cents,Canadian Dollar,canada"
1100,"50 Cents,Canadian Dollar,canada"
1101,"50 Cents,Canadian Dollar,canada"
1102,"50 Cents,Canadian Dollar,canada"
1103,"50 Cents,Canadian Dollar,canada"
1104,"50 Cents,Canadian Dollar,canada"
1105,"50 Cents,Canadian Dollar,canada"
1106,"50 Cents,Canadian Dollar,canada"
1107,"50 Cents,Canadian Dollar,canada"
1108,"50 Cents,Canadian Dollar,canada"
1109,"50 Cents,Canadian Dollar,canada"
1110,"50 Cents,Canadian Dollar,canada"
1111,"50 Cents,Canadian Dollar,canada"
1112,"50 Cents,Canadian Dollar,canada"
1113,"50 Cents,Canadian Dollar,canada"
1114,"50 Cents,Canadian Dollar,canada"
1115,"50 Cents,Canadian Dollar,canada"
1116,"50 Cents,Canadian Dollar,canada"
1117,"50 Cents,Canadian Dollar,canada"
1118,"50 Cents,Canadian Dollar,canada"
1119,"50 Cents,Canadian Dollar,canada"
1120,"50 Cents,Canadian Dollar,canada"
1121,"50 Cents,Canadian Dollar,canada"
1122,"50 Cents,Canadian Dollar,canada"
1123,"50 Cents,Canadian Dollar,canada"
1124,"50 Cents,Canadian Dollar,canada"
1125,"50 Cents,Canadian Dollar,canada"
1126,"50 Cents,Canadian Dollar,canada"
1127,"50 Cents,Canadian Dollar,canada"
1128,"50 Cents,Canadian Dollar,canada"
1129,"50 Cents,Canadian Dollar,canada"
1130,"50 Cents,Canadian Dollar,canada"
1131,"50 Cents,Canadian Dollar,canada"
1138,"1 Dollar,Canadian Dollar,canada"
1139,"1 Dollar,Canadian Dollar,canada"
1140,"1 Dollar,Canadian Dollar,canada"
1141,"1 Dollar,Canadian Dollar,canada"
1142,"1 Dollar,Canadian Dollar,canada"
1143,"1 Dollar,Canadian Dollar,canada"
1144,"1 Dollar,Canadian Dollar,canada"
1145,"1 Dollar,Canadian Dollar,canada"
1146,"1 Dollar,Canadian Dollar,canada"
1147,"1 Dollar,Canadian Dollar,canada"
1148,"1 Dollar,Canadian Dollar,canada"
1149,"1 Dollar,Canadian Dollar,canada"
1150,"1 Dollar,Canadian Dollar,canada"
1151,"1 Dollar,Canadian Dollar,canada"
1152,"1 Dollar,Canadian Dollar,canada"
1153,"1 Dollar,Canadian Dollar,canada"
1154,"1 Dollar,Canadian Dollar,canada"
1155,"1 Dollar,Canadian Dollar,canada"
1156,"1 Dollar,Canadian Dollar,canada"
1157,"1 Dollar,Canadian Dollar,canada"
1158,"1 Dollar,Canadian Dollar,canada"
1159,"1 Dollar,Canadian Dollar,canada"
1160,"1 Dollar,Canadian Dollar,canada"
1161,"1 Dollar,Canadian Dollar,canada"
1162,"1 Dollar,Canadian Dollar,canada"
1163,"1 Dollar,Canadian Dollar,canada"
1164,"1 Dollar,Canadian Dollar,canada"
1165,"1 Dollar,Canadian Dollar,canada"
1166,"1 Dollar,Canadian Dollar,canada"
1167,"1 Dollar,Canadian Dollar,canada"
1168,"1 Dollar,Canadian Dollar,canada"
1169,"1 Dollar,Canadian Dollar,canada"
1170,"1 Dollar,Canadian Dollar,canada"
1171,"1 Dollar,Canadian Dollar,canada"
1172,"1 Dollar,Canadian Dollar,canada"
1173,"1 Dollar,Canadian Dollar,canada"
1174,"1 Dollar,Canadian Dollar,canada"
1175,"1 Dollar,Canadian Dollar,canada"
1176,"1 Dollar,Canadian Dollar,canada"
1177,"1 Dollar,Canadian Dollar,canada"
1178,"1 Dollar,Canadian Dollar,canada"
1179,"1 Dollar,Canadian Dollar,canada"
1180,"1 Dollar,Canadian Dollar,canada"
1181,"1 Dollar,Canadian Dollar,canada"
1182,"1 Dollar,Canadian Dollar,canada"
1183,"1 Dollar,Canadian Dollar,canada"
1184,"1 Dollar,Canadian Dollar,canada"
1185,"1 Dollar,Canadian Dollar,canada"
1186,"1 Dollar,Canadian Dollar,canada"
1187,"1 Dollar,Canadian Dollar,canada"
1188,"1 Dollar,Canadian Dollar,canada"
1189,"1 Dollar,Canadian Dollar,canada"
1190,"1 Dollar,Canadian Dollar,canada"
1191,"1 Dollar,Canadian Dollar,canada"
1198,"2 Dollars,Canadian Dollar,canada"
1199,"2 Dollars,Canadian Dollar,canada"
1200,"2 Dollars,Canadian Dollar,canada"
1201,"2 Dollars,Canadian Dollar,canada"
1202,"2 Dollars,Canadian Dollar,canada"
1203,"2 Dollars,Canadian Dollar,canada"
1204,"2 Dollars,Canadian Dollar,canada"
1205,"2 Dollars,Canadian Dollar,canada"
1206,"2 Dollars,Canadian Dollar,canada"
1207,"2 Dollars,Canadian Dollar,canada"
1208,"2 Dollars,Canadian Dollar,canada"
1209,"2 Dollars,Canadian Dollar,canada"
1210,"2 Dollars,Canadian Dollar,canada"
1211,"2 Dollars,Canadian Dollar,canada"
1212,"2 Dollars,Canadian Dollar,canada"
1213,"2 Dollars,Canadian Dollar,canada"
1214,"2 Dollars,Canadian Dollar,canada"
1215,"2 Dollars,Canadian Dollar,canada"
1216,"2 Dollars,Canadian Dollar,canada"
1217,"2 Dollars,Canadian Dollar,canada"
1218,"2 Dollars,Canadian Dollar,canada"
1219,"2 Dollars,Canadian Dollar,canada"
1220,"2 Dollars,Canadian Dollar,canada"
1221,"2 Dollars,Canadian Dollar,canada"
1222,"2 Dollars,Canadian Dollar,canada"
1223,"2 Dollars,Canadian Dollar,canada"
1224,"2 Dollars,Canadian Dollar,canada"
1225,"2 Dollars,Canadian Dollar,canada"
1226,"2 Dollars,Canadian Dollar,canada"
1227,"2 Dollars,Canadian Dollar,canada"
1228,"2 Dollars,Canadian Dollar,canada"
1229,"2 Dollars,Canadian Dollar,canada"
1230,"2 Dollars,Canadian Dollar,canada"
1231,"2 Dollars,Canadian Dollar,canada"
